"","X","bo_year_rank","worldwidegross","domesticgross","overseasgross","runtimeMinutes","averageRating","numVotes","Hcluster","km.cluster","numVotes_sq","bo_and_num"
"922",1143,85,56500000,34700000,21800000,101,5.8,39492,"5","4",1559618064,3356820
"923",1144,85,5.8e+07,37800000,20200000,106,6,79210,"8","4",6274224100,6732850
"924",1145,85,60700000,31500000,29200000,96,7.4,212803,"4","8",45285116809,18088255
"925",1146,85,5.7e+07,31400000,25500000,98,5.4,49490,"5","4",2449260100,4206650
"926",1147,85,6.7e+07,47900000,19100000,87,5.1,40615,"5","4",1649578225,3452275
"927",1148,85,62400000,43300000,19000000,97,4.9,87084,"5","3",7583623056,7402140
"928",1149,85,10600000,13200,10600000,102,6.8,34,"8","8",1156,2890
"929",1150,85,65700000,42600000,23000000,112,7.2,141576,"6","2",20043763776,12033960
"930",1151,85,77700000,23500,77700000,116,3,2046,"7","3",4186116,173910
"931",1152,86,65400000,22200000,43200000,111,6.8,26613,"8","8",708251769,2288718
"932",1153,86,40400000,29400000,11100000,107,5.1,13375,"5","4",178890625,1150250
"933",1154,86,5.1e+07,9300000,41700000,112,7.9,98373,"8","2",9677247129,8460078
"934",1155,86,55500000,42700000,12800000,94,5.5,33479,"5","4",1120843441,2879194
"935",1156,86,57700000,16800000,40900000,126,7.8,92281,"6","2",8515782961,7936166
"936",1157,86,58400000,43900000,14500000,98,5.9,29383,"5","4",863360689,2526938
"937",1158,86,66100000,31700000,34500000,114,7.5,99755,"6","2",9951060025,8578930
"938",1159,86,76100000,29100000,47000000,93,6.6,142965,"4","8",20438991225,12294990
"939",1160,86,64200000,11100000,53100000,119,7.1,149331,"6","2",22299747561,12842466
"940",1161,86,76600000,21500000,55100000,131,7.6,120280,"6","2",14467278400,10344080
"941",1162,86,61800000,7700000,54100000,123,6.8,139497,"6","2",19459413009,11996742
"942",1163,86,73100000,45300000,27800000,105,6.4,82364,"8","4",6783828496,7083304
"943",1164,86,86200000,43000000,43200000,114,7.1,157989,"6","2",24960524121,13587054
"944",1165,86,70200000,65200000,5000000,106,5.8,18754,"5","4",351712516,1612844
"945",1166,87,85200000,38600000,46700000,96,6.5,104850,"4","8",10993522500,9121950
"946",1167,87,40400000,30200000,10200000,117,5.7,27624,"5","4",763085376,2403288
"947",1168,87,37300000,27800000,9500000,152,6.9,50135,"7","1",2513518225,4361745
"948",1169,87,50700000,33600000,17200000,97,5.4,46780,"5","4",2188368400,4069860
"949",1170,87,55500000,41100000,14400000,105,6.5,53569,"8","8",2869637761,4660503
"950",1171,87,57200000,46400000,10800000,86,6.3,66712,"5","4",4450490944,5803944
"951",1172,87,57600000,17000000,40500000,94,2.2,49642,"7","3",2464328164,4318854
"952",1173,87,65700000,34700000,31000000,118,6.6,23931,"6","2",572692761,2081997
"953",1174,87,65300000,43800000,21500000,84,4.7,18482,"5","3",341584324,1607934
"954",1175,87,54600000,31800000,22700000,128,7.5,157183,"6","2",24706495489,13674921
"955",1176,87,61600000,38100000,23500000,99,6.3,65246,"8","4",4257040516,5676402
"956",1177,87,54600000,31800000,22700000,102,6.7,2656,"8","8",7054336,231072
"957",1178,87,68900000,20400000,48500000,90,5.7,37885,"5","4",1435273225,3295995
"958",1179,87,67900000,35600000,32300000,105,6.3,87632,"8","4",7679367424,7623984
"959",1180,88,59900000,31400000,28500000,96,6.6,36980,"8","8",1367520400,3254240
"960",1181,88,4e+07,4200000,35800000,140,8,94816,"6","2",8990073856,8343808
"961",1182,88,36700000,20400000,16300000,96,4.8,23593,"5","3",556629649,2076184
"962",1183,88,47500000,41300000,6200000,101,7.4,190025,"6","8",36109500625,16722200
"963",1184,88,55400000,39400000,16000000,80,5.6,7090,"5","4",50268100,623920
"964",1185,88,56400000,32000000,24400000,94,6.5,88794,"8","8",7884374436,7813872
"965",1186,88,57500000,36000000,21500000,108,6.6,68489,"8","8",4690743121,6027032
"966",1187,88,65700000,36900000,28800000,102,6.6,122419,"4","8",14986411561,10772872
"967",1188,88,64200000,28600000,35600000,100,7,244055,"4","8",59562843025,21476840
"968",1189,88,52700000,28700000,24000000,101,6.2,45508,"8","4",2070978064,4004704
"969",1191,88,67700000,41000000,26700000,87,5.6,46191,"5","4",2133608481,4064808
"970",1192,88,75500000,37100000,38400000,112,6.3,157120,"4","2",24686694400,13826560
"971",1193,88,68900000,12800000,56100000,129,6.6,85759,"6","2",7354606081,7546792
"972",1194,88,62900000,37400000,25500000,123,7.1,71357,"6","2",5091821449,6279416
"973",1195,89,7.9e+07,47700000,31300000,137,7.8,219371,"3","2",48123635641,19524019
"974",1196,89,9200000,1600000,7600000,108,6.3,8641,"8","8",74666881,769049
"975",1197,89,39500000,30900000,8500000,126,6.7,51132,"6","2",2614481424,4550748
"976",1198,89,36600000,22000000,14700000,97,6.6,60751,"8","8",3690684001,5406839
"977",1199,89,45900000,17300000,28500000,99,5.4,50356,"5","4",2535726736,4481684
"978",1200,89,53300000,52300000,960000,109,6.9,36613,"8","8",1340511769,3258557
"979",1201,89,56700000,24400000,32300000,97,4.7,83105,"5","3",6906441025,7396345
"980",1202,89,5.5e+07,42700000,12300000,131,6.4,74489,"6","2",5548611121,6629521
"981",1203,89,6.5e+07,59800000,5100000,80,5.5,46124,"5","4",2127423376,4105036
"982",1204,89,60200000,25500000,34700000,118,6.5,87606,"6","2",7674811236,7796934
"983",1205,89,51500000,45600000,5900000,83,4.3,14725,"7","3",216825625,1310525
"984",1206,89,7.5e+07,58000000,17000000,118,7.3,198141,"6","2",39259855881,17634549
"985",1207,89,68300000,35400000,32900000,102,5.7,116782,"5","4",13638035524,10393598
"986",1208,89,67400000,21100000,46300000,133,7.4,170394,"6","2",29034115236,15165066
"987",1209,89,72800000,70500000,2300000,123,6.7,14082,"6","2",198302724,1253298
"988",1210,89,62800000,30300000,32500000,112,6.4,58605,"6","2",3434546025,5215845
"989",1211,89,62100000,38300000,23800000,117,7.5,119116,"6","2",14188621456,10601324
"990",1212,89,67800000,59700000,8100000,138,5.7,17687,"7","1",312829969,1574143
"991",1213,90,62800000,40900000,22000000,86,6.1,5316,"5","4",28259856,478440
"992",1214,90,54600000,8300000,46400000,89,6.1,16597,"5","4",275460409,1493730
"993",1215,90,8800000,6000000,2800000,109,6.1,38697,"8","4",1497457809,3482730
"994",1216,90,35700000,30200000,5600000,132,6.5,25538,"6","2",652189444,2298420
"995",1217,90,45500000,30300000,15100000,101,5.3,50101,"5","4",2510110201,4509090
"996",1218,90,51100000,30900000,20200000,116,5.3,34529,"5","4",1192251841,3107610
"997",1219,90,54700000,33800000,20900000,124,6.4,143609,"6","2",20623544881,12924810
"998",1220,90,56100000,52800000,3200000,95,5.6,34251,"5","4",1173131001,3082590
"999",1221,90,62800000,25100000,37600000,99,5.6,40932,"5","4",1675428624,3683880
"1000",1222,90,57900000,25200000,32700000,86,5.4,19637,"5","4",385611769,1767330
"1001",1223,90,51200000,28600000,22500000,137,7.2,131092,"6","2",17185112464,11798280
"1002",1224,90,67700000,47000000,20600000,134,6.8,30752,"6","2",945685504,2767680
"1003",1226,90,78800000,63300000,15600000,99,5.4,39911,"5","4",1592887921,3591990
"1004",1227,91,77900000,1900000,76000000,120,6.7,19147,"6","2",366607609,1742377
"1005",1228,91,53800000,35400000,18400000,101,6.5,40121,"8","8",1609694641,3651011
"1006",1229,91,36800000,22800000,14000000,94,6.6,56740,"8","8",3219427600,5163340
"1007",1230,91,35400000,16500000,18900000,116,6.1,51051,"6","4",2606204601,4645641
"1008",1231,91,50700000,36100000,14600000,105,5.8,55771,"5","4",3110404441,5075161
"1009",1232,91,43900000,25300000,18600000,92,6.8,272139,"4","8",74059635321,24764649
"1010",1233,91,6.2e+07,34000000,28000000,105,5.4,127011,"5","4",16131794121,11558001
"1011",1234,91,5.6e+07,28200000,27800000,105,5.2,100676,"5","4",10135656976,9161516
"1012",1235,91,6.7e+07,45100000,21900000,97,6.5,106227,"4","8",11284175529,9666657
"1013",1236,91,59200000,35000000,24200000,96,5.6,82147,"5","4",6748129609,7475377
"1014",1237,91,50900000,33400000,17500000,104,7.5,114863,"8","8",13193508769,10452533
"1015",1238,91,57500000,9400000,48100000,85,2.5,66699,"7","3",4448756601,6069609
"1016",1239,91,66800000,21400000,45400000,92,4.4,84154,"5","3",7081895716,7658014
"1017",1240,91,7.1e+07,17000000,54000000,117,5.3,92753,"5","4",8603119009,8440523
"1018",1241,91,61600000,33300000,28300000,109,7.3,49337,"8","8",2434139569,4489667
"1019",1242,92,7800000,4500000,3200000,112,6.9,14309,"6","8",204747481,1316428
"1020",1243,92,61500000,42700000,18800000,98,6.1,56113,"5","4",3148668769,5162396
"1021",1244,92,36600000,32700000,3900000,115,6.9,18661,"6","2",348232921,1716812
"1022",1245,92,34600000,27100000,7500000,104,4.8,13644,"5","3",186158736,1255248
"1023",1246,92,50100000,36400000,13700000,88,5.6,44769,"5","4",2004263361,4118748
"1024",1247,92,43400000,40400000,3000000,80,3.3,20947,"7","3",438776809,1927124
"1025",1248,92,6.1e+07,22500000,38500000,96,5.1,59582,"5","4",3550014724,5481544
"1026",1249,92,50700000,11800000,38800000,90,5,36403,"5","3",1325178409,3349076
"1027",1250,92,66800000,52100000,14700000,128,7.5,78652,"6","2",6186137104,7235984
"1028",1251,92,64600000,50300000,14300000,101,6.4,155288,"4","4",24114362944,14286496
"1029",1252,92,69700000,48500000,21200000,111,5.3,48755,"5","4",2377050025,4485460
"1030",1253,92,68600000,51900000,16700000,94,6.7,105073,"4","8",11040335329,9666716
"1031",1254,92,77100000,46000000,31100000,98,6,76466,"5","4",5847049156,7034872
"1032",1255,92,68600000,51900000,16700000,25,7.9,12,"7","8",144,1104
"1033",1256,93,61200000,10100000,51000000,123,7.3,111214,"6","2",12368553796,10342902
"1034",1257,93,51700000,30600000,21200000,93,3.2,21582,"7","3",465782724,2007126
"1035",1258,93,35500000,34100000,1400000,95,7,18493,"8","8",341991049,1719849
"1036",1259,93,43300000,41100000,2200000,82,6.2,45230,"5","4",2045752900,4206390
"1037",1260,93,47900000,42100000,5800000,111,7.5,49005,"6","2",2401490025,4557465
"1038",1261,93,49700000,37500000,12200000,119,6,34190,"6","4",1168956100,3179670
"1039",1262,93,60900000,16000000,45000000,123,6.4,94108,"6","2",8856315664,8752044
"1040",1263,93,5.4e+07,19700000,34300000,118,5.8,41050,"5","4",1685102500,3817650
"1041",1264,93,57300000,25600000,31700000,126,7.1,264029,"3","2",69711312841,24554697
"1042",1265,93,57300000,25600000,31700000,55,5.8,47,"7","4",2209,4371
"1043",1266,93,64600000,21400000,43200000,89,4.9,55451,"5","3",3074813401,5156943
"1044",1267,93,62700000,33600000,29100000,80,6.2,123130,"5","4",15160996900,11451090
"1045",1268,93,60800000,45900000,15000000,90,4.5,30714,"5","3",943349796,2856402
"1046",1269,94,60300000,57000000,3200000,100,5.6,9142,"5","4",83576164,859348
"1047",1270,94,73900000,61700000,12200000,109,7.1,18233,"6","8",332442289,1713902
"1048",1271,94,31600000,29800000,1800000,88,5.5,7821,"5","4",61168041,735174
"1049",1272,94,47500000,32600000,14900000,86,5,28974,"5","3",839492676,2723556
"1050",1273,94,42400000,3100000,39300000,111,7.1,27307,"8","8",745672249,2566858
"1051",1274,94,48600000,40400000,8300000,95,3.8,25280,"7","3",639078400,2376320
"1052",1275,94,58500000,57800000,674000,105,7.1,61510,"8","8",3783480100,5781940
"1053",1276,94,49700000,32900000,16800000,110,5.7,55673,"5","4",3099482929,5233262
"1054",1277,94,63800000,40300000,23500000,111,6.8,180585,"6","2",32610942225,16974990
"1055",1278,94,59400000,38500000,20900000,123,5.9,70531,"6","2",4974621961,6629914
"1056",1279,94,64100000,6600000,57500000,130,6.5,29096,"6","2",846577216,2735024
"1057",1281,95,6700000,5000000,1700000,100,5.6,2278,"5","4",5189284,216410
"1058",1283,95,45500000,34200000,11300000,94,6.1,41173,"5","4",1695215929,3911435
"1059",1284,95,31300000,31200000,105000,93,6.3,50476,"8","4",2547826576,4795220
"1060",1285,95,41600000,39100000,2500000,86,5.8,32226,"5","4",1038515076,3061470
"1061",1286,95,5.2e+07,26900000,25200000,123,6.4,64745,"6","2",4191915025,6150775
"1062",1287,95,48600000,48100000,435000,93,4.3,10653,"5","3",113486409,1012035
"1063",1288,95,47900000,25900000,22000000,85,5.2,31002,"5","4",961124004,2945190
"1064",1290,95,50800000,6100000,44700000,105,6.7,37045,"8","8",1372332025,3519275
"1065",1291,96,69900000,48000000,21900000,101,7.8,107748,"6","8",11609631504,10343808
"1066",1292,96,5.7e+07,25100000,31900000,132,6.8,62437,"6","2",3898378969,5993952
"1067",1293,96,3.1e+07,27100000,3900000,91,5.9,48204,"5","4",2323625616,4627584
"1068",1294,96,46500000,21200000,25300000,84,4.1,26045,"7","3",678342025,2500320
"1069",1295,96,50900000,32600000,18300000,96,6.2,98763,"8","4",9754130169,9481248
"1070",1296,96,56100000,17300000,38800000,100,7.6,216300,"6","8",46785690000,20764800
"1071",1297,96,60300000,59700000,537000,123,7.2,24828,"6","2",616429584,2383488
"1072",1298,96,61300000,18800000,42400000,99,4.2,50729,"5","3",2573431441,4869984
"1073",1299,96,5.6e+07,51900000,4200000,105,6.6,43109,"8","8",1858385881,4138464
"1074",1300,96,54400000,27300000,27100000,103,6.8,71228,"8","8",5073427984,6837888
"1075",1301,97,56400000,42900000,13500000,120,7.6,106953,"6","2",11438944209,10374441
"1076",1302,97,38800000,37000000,1800000,94,5.2,12793,"5","4",163660849,1240921
"1077",1303,97,33500000,17500000,16000000,106,5.7,52943,"5","4",2802961249,5135471
"1078",1304,97,30900000,24200000,6700000,101,6.9,34376,"8","8",1181709376,3334472
"1079",1305,97,44600000,37200000,7400000,92,6.1,33396,"5","4",1115292816,3239412
"1080",1306,97,50900000,24500000,26300000,103,7,94703,"8","8",8968658209,9186191
"1081",1307,97,46100000,44500000,1600000,96,6.9,186558,"4","8",34803887364,18096126
"1082",1308,97,54800000,44300000,10500000,92,5,28787,"5","3",828691369,2792339
"1083",1310,97,48900000,31800000,17000000,111,6.1,101454,"8","4",10292914116,9841038
"1084",1311,97,45800000,26900000,19000000,87,4,29781,"7","3",886907961,2888757
"1085",1312,97,60200000,15500000,44700000,128,7.2,149513,"6","2",22354137169,14502761
"1086",1313,97,6.1e+07,36700000,24300000,108,6.4,88583,"8","4",7846947889,8592551
"1087",1314,97,46700000,16500000,30200000,124,6.3,27437,"6","2",752788969,2661389
"1088",1315,97,62700000,19300000,43400000,88,5.6,58633,"5","4",3437828689,5687401
"1089",1316,97,52900000,27700000,25100000,97,5.3,43080,"5","4",1855886400,4178760
"1090",1317,98,5.6e+07,476000,55500000,125,6.5,1922,"6","2",3694084,188356
"1091",1318,98,46700000,42500000,4200000,103,5.7,10400,"5","4",108160000,1019200
"1092",1319,98,33400000,19400000,14000000,107,7.3,59089,"8","8",3491509921,5790722
"1093",1320,98,29700000,24200000,5500000,102,5.6,21466,"5","4",460789156,2103668
"1094",1321,98,44400000,26700000,17600000,109,6.1,42720,"5","4",1824998400,4186560
"1095",1322,98,5.5e+07,35400000,19600000,90,5.4,36840,"5","4",1357185600,3610320
"1096",1323,98,55200000,28100000,27000000,88,5.8,34973,"5","4",1223110729,3427354
"1097",1324,98,48400000,31700000,16700000,79,7.1,126899,"4","8",16103356201,12436102
"1098",1325,98,60200000,39000000,21100000,112,5.9,54853,"5","4",3008851609,5375594
"1099",1327,98,6e+07,31000000,29000000,107,6.5,68440,"8","8",4684033600,6707120
"1100",1328,98,53900000,28800000,25100000,124,6.2,89229,"6","2",7961814441,8744442
"1101",1329,98,57800000,42000000,15800000,107,6.4,7693,"8","4",59182249,753914
"1102",1330,99,4200000,3400000,825000,149,6.3,1423,"7","1",2024929,140877
"1103",1331,99,32200000,23400000,8800000,104,5.8,35777,"5","4",1279993729,3541923
"1104",1332,99,29400000,19700000,9700000,124,6.8,50524,"6","2",2552674576,5001876
"1105",1333,99,38100000,30300000,7800000,98,5.6,13920,"5","4",193766400,1378080
"1106",1334,99,43900000,19500000,24500000,116,5.6,57816,"5","4",3342689856,5723784
"1107",1335,99,50500000,42100000,8400000,104,6.2,40474,"8","4",1638144676,4006926
"1108",1336,99,41500000,17000000,24500000,98,6.3,57087,"8","4",3258925569,5651613
"1109",1337,99,53700000,40700000,13000000,113,7.6,209025,"6","2",43691450625,20693475
"1110",1338,99,54900000,28600000,26400000,117,6.8,80649,"6","2",6504261201,7984251
"1111",1339,99,44700000,39300000,5400000,110,6.1,46688,"5","4",2179769344,4622112
"1112",1340,99,53700000,37400000,16300000,116,7.3,215960,"6","2",46638721600,21380040
"1113",1341,99,47700000,25500000,22200000,98,5.9,70509,"5","4",4971519081,6980391
"1114",1342,99,5.5e+07,24400000,30600000,135,5.7,80294,"7","1",6447126436,7949106
"1115",1343,99,5.6e+07,19100000,37000000,113,7.1,130708,"6","2",17084581264,12940092
"1116",1344,99,59400000,13800000,45500000,107,7,129609,"8","8",16798492881,12831291
"1117",1345,99,60800000,28800000,32000000,103,6.5,241812,"4","8",58473043344,23939388
"1118",1346,99,54800000,44100000,10700000,102,7.2,90202,"8","8",8136400804,8929998
"1119",1347,99,52400000,35400000,17000000,91,4.7,35298,"5","3",1245948804,3494502
"1120",1348,100,52400000,43000000,9300000,101,6.4,59357,"8","4",3523253449,5935700
"1121",1349,100,4.3e+07,14800000,28200000,86,5.2,13737,"5","4",188705169,1373700
"1122",1350,100,31400000,16800000,14500000,97,4.9,10086,"5","3",101727396,1008600
"1123",1351,100,29400000,28700000,647000,130,6.4,11884,"6","2",141229456,1188400
"1124",1352,100,42800000,26800000,16000000,98,6.5,56605,"8","8",3204126025,5660500
"1125",1353,100,4.1e+07,25200000,15800000,97,5.3,19299,"5","4",372451401,1929900
"1126",1354,100,49500000,25500000,24000000,105,5.6,57365,"5","4",3290743225,5736500
"1127",1355,100,44400000,44100000,262000,119,6.2,25769,"6","2",664041361,2576900
"1128",1356,100,47400000,39500000,7900000,112,7.2,80214,"8","2",6434285796,8021400
"1129",1357,100,55600000,44900000,10700000,107,5.6,82251,"5","4",6765227001,8225100
"1130",1358,100,58300000,151000,58200000,140,2.8,5547,"7","3",30769209,554700
"1131",1359,100,60100000,40000000,20100000,86,5,40865,"5","3",1669948225,4086500
"1132",1360,101,41700000,21700000,20000000,110,6.7,63673,"8","8",4054250929,6430973
"1133",1361,101,48500000,27800000,20700000,118,7,109396,"6","2",11967484816,11048996
"1134",1362,101,28500000,23500000,5000000,109,6.5,31558,"8","8",995907364,3187358
"1135",1363,101,40300000,5200000,35100000,106,7.4,52069,"8","8",2711180761,5258969
"1136",1364,101,53200000,26300000,26900000,114,6.5,106190,"6","2",11276316100,10725190
"1137",1365,101,49200000,28800000,20500000,114,7.3,118334,"6","2",14002935556,11951734
"1138",1366,101,46500000,21000000,25500000,87,7.8,179669,"4","8",32280949561,18146569
"1139",1367,101,54800000,39100000,15700000,101,6.5,105468,"4","8",11123499024,10652268
"1140",1368,101,50400000,49900000,489000,125,5.9,32021,"6","2",1025344441,3234121
"1141",1369,101,49800000,24100000,25600000,96,7.4,77918,"8","8",6071214724,7869718
"1142",1370,101,43900000,33500000,10400000,91,5.8,75017,"5","4",5627550289,7576717
"1143",1371,101,49800000,49100000,657000,117,6.3,7713,"6","2",59490369,779013
"1144",1372,101,56400000,25100000,31300000,116,6.5,118584,"6","2",14062165056,11976984
